,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team,W,L,W/L%,GB,PS/G,PA/G,SRS,season,Team Code,Player Code,Next Pts,player_year,Pts corr,Adj Pts corr,Pts diff,pts_year,Missing_Prev_Year,Total_Games_Played,Avg_Games_Per_Year,Change_Games_Played,Significant_Drop_Games_Played,Overall_Injury_Metric,Normalized_Injury_Metric
4662,Eric Gordon,SG,0.6153846153846154,LAC,0.8095238095238095,0.6987951807228916,0.6521739130434783,0.33070866141732286,0.34172661870503596,0.446,0.3584905660377359,0.393939393939394,0.371,0.19008264462809915,0.18376068376068375,0.535,0.3646666666666667,0.20588235294117652,0.19083969465648856,0.821,0.029411764705882356,0.13821138211382114,0.1016042780748663,0.19014084507042256,0.19999999999999998,0.08888888888888889,0.2631578947368421,0.18333333333333335,0.34349030470914127,2023,Los Angeles Clippers,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.8170103092783503,0.6265822784810124,0.5660876132930514,2022-2023,13,883,,14,-0.5344330782646445,311.3607113969819,0.9253731343283582,1.258545527710089,0,9.55952380952381,0.6373015873015874,0.1428571428571429,0,1.0625396825396827,0.5450327030769634
4818,Eugene Omoruyi,SF,0.2692307692307693,DET,0.46428571428571425,0.07228915662650603,0.368421052631579,0.19685039370078738,0.20503597122302158,0.443,0.11320754716981132,0.16666666666666669,0.281,0.15702479338842976,0.14957264957264957,0.547,0.33199999999999996,0.12745098039215688,0.1450381679389313,0.68,0.16176470588235295,0.13821138211382114,0.1497326203208556,0.04929577464788732,0.2333333333333333,0.022222222222222223,0.15789473684210525,0.3833333333333333,0.19390581717451522,2023,Detroit Pistons,0.1515151515151515,0.8888888888888888,0.1288265306122449,0.7321428571428571,0.7319587628865976,0.740506329113924,0.2624622356495468,2022-2023,9,911,,1,1.0,-0.0,3.8888888888888884,0.7104692495137599,0,0.49999999999999994,0.24999999999999997,0.42857142857142855,0,0.20357142857142857,0.13028975535834036
4833,Evan Fournier,SG,0.4615384615384617,NYK,0.3095238095238095,0.08433734939759037,0.3890160183066361,0.16535433070866143,0.21942446043165464,0.337,0.24528301886792456,0.3181818181818182,0.307,0.06611570247933884,0.0811965811965812,0.404,0.29533333333333334,0.06862745098039216,0.06106870229007634,0.857,0.014705882352941178,0.13821138211382114,0.0962566844919786,0.09154929577464789,0.19999999999999998,0.022222222222222223,0.14035087719298245,0.2833333333333333,0.16897506925207756,2023,New York Knicks,0.6060606060606061,0.41269841269841273,0.5956632653061223,0.17857142857142855,0.8788659793814428,0.6265822784810124,0.6672960725075529,2022-2023,23,913,,10,0.2925468945566155,-349.6467293396204,0.4326241134751773,0.6191232031477051,0,7.869047619047619,0.7153679653679653,-0.6309523809523809,1,0.9691558441558441,0.49994339014640177
4835,Evan Mobley,PF,0.11538461538461542,CLE,0.9285714285714286,0.9518072289156627,0.7871853546910754,0.5196850393700787,0.4316546762589928,0.554,0.05660377358490566,0.0984848484848485,0.216,0.5289256198347108,0.45726495726495725,0.595,0.3773333333333333,0.25490196078431376,0.2900763358778626,0.674,0.35294117647058826,0.5365853658536585,0.48128342245989303,0.19718309859154928,0.26666666666666666,0.3333333333333333,0.3157894736842105,0.4666666666666666,0.4487534626038781,2023,Cleveland Cavaliers,0.6666666666666666,0.3492063492063492,0.6581632653061225,0.125,0.7835051546391751,0.4957805907172994,0.7518882175226587,2022-2023,6,914,,1,1.0,-0.0,1.08,1.6442288345889873,0,1.7380952380952381,0.8690476190476191,0.11904761904761907,0,0.29642857142857143,0.17512475940812222
4854,Facundo Campazzo,PG,0.5,DAL,0.08333333333333333,0.0,0.14874141876430205,0.031496062992125984,0.05755395683453238,0.231,0.07547169811320756,0.10606060606060606,0.273,0.0,0.01282051282051282,0.0,0.23066666666666663,0.009803921568627453,0.022900763358778626,0.5,0.0,0.024390243902439022,0.0160427807486631,0.07746478873239437,0.26666666666666666,0.0,0.07017543859649122,0.06666666666666667,0.036011080332409975,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,921,,2,-0.9476966276867813,4386.887689562111,0.25490196078431376,0.13194428919541257,0,1.607142857142857,0.5357142857142857,-0.6785714285714285,1,0.3107142857142857,0.1820224523388579
4906,Frank Jackson,PG,0.23076923076923084,UTA,0.0,0.0,0.11441647597254004,0.0,0.1079136690647482,0.0,0.0,0.07575757575757576,0.0,0.0,0.08547008547008547,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.08130081300813008,0.10695187165775401,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,2023,Utah Jazz,0.4545454545454546,0.5714285714285714,0.44005102040816324,0.2857142857142857,0.9072164948453603,0.7299578059071727,0.5154833836858006,2022-2023,33,930,,4,-0.4450596663833991,1280.9707317846992,0.0,0.0,0,2.488095238095238,0.4976190476190476,-0.6190476190476191,1,0.41285714285714287,0.2313409567936179
4916,Frank Kaminsky,C,0.42307692307692313,HOU,0.41666666666666663,0.0,0.14874141876430205,0.07086614173228346,0.06474820143884892,0.492,0.07547169811320756,0.06818181818181819,0.394,0.04132231404958678,0.03418803418803419,0.6,0.3966666666666666,0.03921568627450981,0.03053435114503817,0.875,0.029411764705882356,0.10569105691056911,0.0748663101604278,0.06338028169014084,0.06666666666666667,0.022222222222222223,0.05263157894736842,0.09999999999999999,0.06925207756232687,2023,Houston Rockets,0.2272727272727273,0.8095238095238095,0.2066326530612245,0.5178571428571428,0.7422680412371134,0.7426160337552741,0.2666163141993958,2022-2023,11,932,,7,-0.5123364734428478,756.144592742463,0.23584905660377362,0.2537390176834857,0,4.821428571428571,0.6026785714285714,0.3214285714285714,0,0.6388392857142857,0.3404538368416927
4926,Frank Ntilikina,SG,0.23076923076923084,DAL,0.5476190476190477,0.060240963855421686,0.2951945080091533,0.07874015748031496,0.10071942446043164,0.364,0.07547169811320756,0.10606060606060606,0.254,0.05785123966942148,0.059829059829059825,0.477,0.2853333333333333,0.04901960784313726,0.05343511450381679,0.667,0.014705882352941178,0.09756097560975609,0.06951871657754011,0.08450704225352113,0.09999999999999999,0.022222222222222223,0.10526315789473684,0.2333333333333333,0.08033240997229917,2023,Dallas Mavericks,0.4696969696969697,0.5555555555555556,0.4553571428571429,0.23214285714285712,0.8324742268041234,0.6476793248945145,0.5490936555891238,2022-2023,7,935,,5,-0.7898017090233561,1730.0606436156615,0.7073170731707318,0.29433726051284337,0,3.6904761904761907,0.6150793650793651,-0.13095238095238093,0,0.3912698412698413,0.2209177763649507
4933,Franz Wagner,SF,0.11538461538461542,ORL,0.9404761904761905,0.963855421686747,0.7459954233409611,0.5354330708661417,0.5035971223021583,0.485,0.30188679245283023,0.34090909090909094,0.361,0.4297520661157025,0.405982905982906,0.544,0.362,0.33333333333333337,0.3053435114503817,0.842,0.1323529411764706,0.2601626016260163,0.2192513368983957,0.24647887323943662,0.3333333333333333,0.044444444444444446,0.3684210526315789,0.3833333333333333,0.515235457063712,2023,Orlando Magic,0.40909090909090906,0.6190476190476191,0.39413265306122447,0.17857142857142855,0.7603092783505154,0.6455696202531644,0.4641238670694864,2022-2023,25,938,,1,1.0,-0.0,1.223684210526316,1.8878182915651338,0,1.869047619047619,0.9345238095238095,0.011904761904761862,0,0.2839285714285714,0.1690892780937285
4963,Fred VanVleet,PG,0.3846153846153848,TOR,0.8095238095238095,0.8313253012048193,0.839816933638444,0.4960629921259842,0.5791366906474821,0.393,0.5660377358490567,0.6666666666666667,0.342,0.2727272727272727,0.31196581196581197,0.455,0.32399999999999995,0.36274509803921573,0.3129770992366412,0.898,0.05882352941176471,0.2926829268292683,0.2192513368983957,0.5070422535211268,0.6,0.13333333333333333,0.3508771929824561,0.4666666666666666,0.5346260387811634,2023,Toronto Raptors,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.2857142857142857,0.7989690721649483,0.590717299578059,0.6144259818731118,2022-2023,32,942,,6,0.9283547371766209,-1870.634795410891,0.9507389162561577,1.9588652165165097,0,4.880952380952381,0.697278911564626,0.04761904761904767,0,0.5721088435374151,0.30823380989291416
4973,Furkan Korkmaz,SG,0.2692307692307693,PHI,0.42857142857142855,0.0,0.21739130434782608,0.10236220472440945,0.1079136690647482,0.432,0.09433962264150944,0.09090909090909091,0.391,0.06611570247933884,0.07692307692307693,0.462,0.3426666666666667,0.06862745098039216,0.07633587786259542,0.722,0.029411764705882356,0.08130081300813008,0.05882352941176471,0.04225352112676056,0.09999999999999999,0.022222222222222223,0.10526315789473684,0.08333333333333333,0.10526315789473684,2023,Philadelphia 76ers,0.7121212121212122,0.30158730158730157,0.7053571428571429,0.05357142857142857,0.858247422680412,0.5801687763713081,0.7194108761329305,2022-2023,26,946,,5,0.26440632636613604,-596.632875445186,0.5,0.38568330687889824,0,3.4166666666666665,0.5694444444444444,-0.35714285714285715,0,0.291468253968254,0.17272972714050566
4979,Gabe Vincent,PG,0.3076923076923077,MIA,0.7976190476190477,0.4096385542168675,0.5926773455377574,0.26771653543307083,0.2985611510791367,0.402,0.3207547169811321,0.38636363636363635,0.334,0.1322314049586777,0.13675213675213677,0.512,0.33666666666666667,0.09803921568627452,0.08396946564885498,0.872,0.05882352941176471,0.13821138211382114,0.11229946524064172,0.17605633802816903,0.3,0.022222222222222223,0.24561403508771926,0.3833333333333333,0.26038781163434904,2023,Miami Heat,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.0,0.7113402061855667,0.5569620253164556,0.5494712990936556,2022-2023,16,948,,3,0.971774378178196,-0.0,1.0804597701149428,0.9540587064899062,0,2.2738095238095237,0.5684523809523809,0.0,0,0.28422619047619047,0.16923298002978548
4981,Gabe York,SG,0.42307692307692313,IND,0.023809523809523808,0.0,0.4279176201372997,0.2125984251968504,0.2517985611510791,0.381,0.37735849056603776,0.4545454545454546,0.333,0.05785123966942148,0.042735042735042736,0.667,0.34933333333333333,0.06862745098039216,0.05343511450381679,1.0,0.0,0.16260162601626016,0.10695187165775401,0.11971830985915494,0.2333333333333333,0.0,0.0,0.2833333333333333,0.22160664819944598,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,949,,1,1.0,-0.0,2.0,0.8119648565871542,0,0.03571428571428571,0.017857142857142856,0.011904761904761904,0,0.008928571428571428,0.0363086891770669
4998,Garrett Temple,SG,0.6923076923076923,NOP,0.2857142857142857,0.0,0.14874141876430205,0.055118110236220465,0.06474820143884892,0.4,0.07547169811320756,0.07575757575757576,0.423,0.024793388429752067,0.03418803418803419,0.368,0.348,0.009803921568627453,0.015267175572519085,0.75,0.029411764705882356,0.04065040650406504,0.0374331550802139,0.035211267605633804,0.13333333333333333,0.022222222222222223,0.03508771929824561,0.09999999999999999,0.055401662049861494,2023,New Orleans Pelicans,0.5303030303030303,0.49206349206349204,0.5178571428571428,0.1607142857142857,0.8376288659793811,0.6139240506329111,0.6159365558912386,2022-2023,21,955,,12,0.32004842035940345,-322.9534752518965,0.3846153846153846,0.20299121414678856,0,8.369047619047619,0.6437728937728937,-0.40476190476190477,0,0.7798534798534799,0.40854091954500416
5002,Garrison Mathews,SG,0.3076923076923077,ATL,0.6309523809523809,0.0,0.29061784897025167,0.11023622047244093,0.13309352517985612,0.363,0.22641509433962265,0.25,0.35,0.01652892561983471,0.017094017094017096,0.476,0.3466666666666667,0.08823529411764708,0.07633587786259542,0.906,0.029411764705882356,0.08943089430894309,0.0748663101604278,0.035211267605633804,0.13333333333333333,0.022222222222222223,0.07017543859649122,0.18333333333333335,0.13296398891966757,2023,Atlanta Hawks,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.05357142857142857,0.9407216494845358,0.7320675105485228,0.5664652567975831,2022-2023,0,956,,3,0.14503766942373414,-532.6871003760195,0.47999999999999987,0.48717891395229246,0,2.345238095238095,0.5863095238095237,-0.13095238095238093,0,0.2538690476190476,0.1545753825519722
5028,Gary Harris,SG,0.3846153846153848,ORL,0.5595238095238095,0.5060240963855422,0.5652173913043478,0.22834645669291337,0.2302158273381295,0.45,0.37735849056603776,0.34090909090909094,0.431,0.0743801652892562,0.0811965811965812,0.494,0.40199999999999997,0.05882352941176471,0.04580152671755725,0.9,0.05882352941176471,0.13008130081300814,0.10695187165775401,0.08450704225352113,0.3,0.06666666666666667,0.10526315789473684,0.31666666666666665,0.22991689750692523,2023,Orlando Magic,0.40909090909090906,0.6190476190476191,0.39413265306122447,0.17857142857142855,0.7603092783505154,0.6455696202531644,0.4641238670694864,2022-2023,25,962,,8,-0.012499892391196619,16.97485386724501,0.7477477477477478,0.8424135387091726,0,6.035714285714286,0.6706349206349206,-0.15476190476190477,0,0.6242063492063492,0.3333884916522239
5061,Gary Payton II,SG,0.4615384615384617,GSW,0.24999999999999994,0.012048192771084338,0.38215102974828374,0.1496062992125984,0.11151079136690648,0.594,0.11320754716981132,0.09090909090909091,0.5,0.10743801652892562,0.08547008547008547,0.651,0.4586666666666666,0.029411764705882356,0.022900763358778626,0.857,0.16176470588235295,0.16260162601626016,0.1657754010695187,0.09859154929577464,0.3333333333333333,0.044444444444444446,0.12280701754385963,0.3333333333333333,0.12742382271468142,2023,Golden State Warriors,0.5606060606060607,0.4603174603174603,0.5497448979591837,0.07142857142857142,0.9536082474226801,0.7109704641350207,0.6170694864048338,2022-2023,10,966,,6,0.5543360295750962,-1158.483110950583,0.6478873239436619,0.4668797925376136,0,1.8690476190476188,0.2670068027210884,-0.5833333333333335,1,0.3386054421768707,0.19548937663219892
5075,Gary Trent Jr.,SG,0.23076923076923084,TOR,0.7738095238095238,0.5301204819277109,0.7345537757437071,0.48031496062992124,0.5107913669064748,0.433,0.4716981132075472,0.5151515151515151,0.369,0.2975206611570248,0.31196581196581197,0.493,0.348,0.25490196078431376,0.2366412213740458,0.839,0.07352941176470588,0.17886178861788618,0.13903743315508021,0.11267605633802819,0.5333333333333333,0.044444444444444446,0.14035087719298245,0.25,0.48199445983379496,2023,Toronto Raptors,0.5151515151515151,0.5079365079365079,0.5025510204081632,0.2857142857142857,0.7989690721649483,0.590717299578059,0.6144259818731118,2022-2023,32,969,,4,0.9288571815171337,-2620.8634233687444,0.9508196721311474,1.7660235630770602,0,3.1547619047619047,0.6309523809523809,-0.04761904761904756,0,0.36428571428571427,0.20788880082911662
5093,George Hill,PG-SG,0.6923076923076923,IND,0.5357142857142857,0.012048192771084338,0.41418764302059496,0.13385826771653542,0.12949640287769784,0.47,0.1320754716981132,0.1590909090909091,0.358,0.08264462809917356,0.0641025641025641,0.62,0.3813333333333333,0.08823529411764708,0.0916030534351145,0.764,0.04411764705882353,0.12195121951219512,0.0962566844919786,0.16901408450704225,0.19999999999999998,0.022222222222222223,0.12280701754385963,0.19999999999999998,0.13850415512465375,2023,Indiana Pacers,0.4242424242424242,0.6031746031746033,0.409438775510204,0.4107142857142857,0.8865979381443294,0.7616033755274261,0.44448640483383683,2022-2023,12,973,,14,-0.34400220716639757,272.4268145953091,0.8064516129032259,0.5074780353669714,0,10.714285714285714,0.7142857142857142,-0.09523809523809523,0,1.1142857142857143,0.5700176796927392
5128,Georges Niang,PF,0.42307692307692313,PHI,0.9166666666666666,0.012048192771084338,0.44393592677345534,0.22047244094488186,0.2302158273381295,0.442,0.37735849056603776,0.37121212121212127,0.401,0.0743801652892562,0.0641025641025641,0.576,0.3973333333333333,0.04901960784313726,0.04580152671755725,0.867,0.029411764705882356,0.17073170731707318,0.1283422459893048,0.07042253521126761,0.13333333333333333,0.044444444444444446,0.12280701754385963,0.31666666666666665,0.2271468144044321,2023,Philadelphia 76ers,0.7121212121212122,0.30158730158730157,0.7053571428571429,0.05357142857142857,0.858247422680412,0.5801687763713081,0.7194108761329305,2022-2023,26,978,,6,0.9588554433061394,-1988.5292100678892,0.891304347826087,0.8322639780018329,0,4.476190476190476,0.6394557823129252,0.023809523809523836,0,0.5187074829931972,0.28244957679468785
5203,Giannis Antetokounmpo,PF,0.3846153846153848,MIL,0.7380952380952381,0.7590361445783133,0.7345537757437071,0.8818897637795274,0.7302158273381295,0.553,0.1320754716981132,0.20454545454545456,0.275,0.8677685950413223,0.7521367521367522,0.596,0.3813333333333333,0.7745098039215688,0.9389312977099238,0.645,0.3235294117647059,0.7804878048780487,0.6310160427807486,0.4014084507042254,0.26666666666666666,0.17777777777777778,0.6842105263157894,0.5166666666666666,0.8614958448753463,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,993,,9,0.9161441684393966,-0.0,1.040133779264214,3.156513379982562,0,8.44047619047619,0.8440476190476189,-0.04761904761904756,0,0.9141666666666667,0.473392497888017
5262,Goga Bitadze,C,0.1923076923076924,ORL,0.4404761904761904,0.012048192771084338,0.2745995423340961,0.14173228346456693,0.118705035971223,0.552,0.03773584905660378,0.05303030303030303,0.231,0.14049586776859505,0.11111111111111112,0.636,0.38399999999999995,0.05882352941176471,0.08396946564885498,0.548,0.23529411764705885,0.16260162601626016,0.1925133689839572,0.07042253521126761,0.13333333333333333,0.15555555555555553,0.10526315789473684,0.2833333333333333,0.12188365650969529,2023,Orlando Magic,0.40909090909090906,0.6190476190476191,0.39413265306122447,0.17857142857142855,0.7603092783505154,0.6455696202531644,0.4641238670694864,2022-2023,25,1002,,3,0.44647622715750973,-1591.4645117029434,0.6285714285714287,0.4465806711229348,0,2.1785714285714284,0.5446428571428571,-0.14285714285714296,0,0.22946428571428573,0.14279182379529878
5277,Goran Dragić,PG,0.6923076923076923,MIL,0.6785714285714286,0.0,0.34324942791762014,0.1889763779527559,0.20863309352517984,0.421,0.169811320754717,0.1893939393939394,0.359,0.12396694214876033,0.14102564102564102,0.468,0.33266666666666667,0.04901960784313726,0.06106870229007634,0.689,0.04411764705882353,0.08943089430894309,0.0748663101604278,0.18309859154929578,0.06666666666666667,0.022222222222222223,0.1929824561403509,0.18333333333333335,0.1745152354570637,2023,Milwaukee Bucks,0.7727272727272727,0.23809523809523808,0.7665816326530611,0.0,0.902061855670103,0.630801687763713,0.6907099697885196,2022-2023,17,1003,,14,0.16702162622068734,-114.92201361491428,0.8400000000000001,0.6394223245623839,0,11.083333333333334,0.7388888888888889,0.4404761904761905,0,1.3143650793650794,0.6666237012393204
